id,rodent_survey_id,rodent_species_id,weight,recapture,species_code,genus,species,family,site_id,start_date,end_date,quadrat,weather,notes,num_traps
158088,467,117,127,0,NEAL,Neotoma,albigula,Muridae,14,2002-07-11,2002-07-12,2,many traps sprung or laying on side from wind on 7-11-02,NA,49
158089,467,119,12,0,PEAM,Perognathus,amplus,Heteromyid,14,2002-07-11,2002-07-12,2,many traps sprung or laying on side from wind on 7-11-02,NA,49
158090,469,112,20,0,CHPE,Chaetodipus,penicillatus,Heteromyid,2,2002-07-12,2002-07-13,1,NA,NA,49
158091,469,112,20,0,CHPE,Chaetodipus,penicillatus,Heteromyid,2,2002-07-12,2002-07-13,1,NA,NA,49
158092,469,119,10,0,PEAM,Perognathus,amplus,Heteromyid,2,2002-07-12,2002-07-13,1,NA,NA,49
158093,469,112,21,1,CHPE,Chaetodipus,penicillatus,Heteromyid,2,2002-07-12,2002-07-13,1,NA,NA,49
158094,469,119,13,0,PEAM,Perognathus,amplus,Heteromyid,2,2002-07-12,2002-07-13,1,NA,NA,49
158095,469,112,11,0,CHPE,Chaetodipus,penicillatus,Heteromyid,2,2002-07-12,2002-07-13,1,NA,NA,49
158096,469,119,10,0,PEAM,Perognathus,amplus,Heteromyid,2,2002-07-12,2002-07-13,1,NA,NA,49
158097,469,119,11,0,PEAM,Perognathus,amplus,Heteromyid,2,2002-07-12,2002-07-13,1,NA,NA,49
158098,469,119,10,0,PEAM,Perognathus,amplus,Heteromyid,2,2002-07-12,2002-07-13,1,NA,NA,49
158099,469,119,12,0,PEAM,Perognathus,amplus,Heteromyid,2,2002-07-12,2002-07-13,1,NA,NA,49
158100,469,115,34,0,DIME,Dipodomys,merriami,Heteromyid,2,2002-07-12,2002-07-13,1,NA,NA,49
158101,469,112,19,0,CHPE,Chaetodipus,penicillatus,Heteromyid,2,2002-07-12,2002-07-13,1,NA,NA,49
158102,470,115,36,1,DIME,Dipodomys,merriami,Heteromyid,2,2002-07-12,2002-07-13,2,NA,NA,49
158103,470,115,36,0,DIME,Dipodomys,merriami,Heteromyid,2,2002-07-12,2002-07-13,2,NA,NA,49
158104,471,115,43,1,DIME,Dipodomys,merriami,Heteromyid,7,2002-07-15,2002-07-16,1,NA,NA,49
158105,471,115,39,0,DIME,Dipodomys,merriami,Heteromyid,7,2002-07-15,2002-07-16,1,NA,NA,49
158106,471,112,16,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,1,NA,NA,49
158107,471,112,17,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,1,NA,NA,49
158108,471,119,10,0,PEAM,Perognathus,amplus,Heteromyid,7,2002-07-15,2002-07-16,1,NA,NA,49
158109,471,115,44,1,DIME,Dipodomys,merriami,Heteromyid,7,2002-07-15,2002-07-16,1,NA,NA,49
158110,471,115,41,1,DIME,Dipodomys,merriami,Heteromyid,7,2002-07-15,2002-07-16,1,NA,NA,49
158111,471,112,20,1,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,1,NA,NA,49
158112,471,112,15,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,1,NA,NA,49
158113,471,112,12,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,1,NA,NA,49
158114,471,112,18,1,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,1,NA,NA,49
158115,471,115,35,1,DIME,Dipodomys,merriami,Heteromyid,7,2002-07-15,2002-07-16,1,NA,NA,49
158116,471,112,17,1,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,1,NA,NA,49
158117,471,112,21,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,1,NA,NA,49
158118,471,112,18,1,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,1,NA,NA,49
158119,471,115,40,1,DIME,Dipodomys,merriami,Heteromyid,7,2002-07-15,2002-07-16,1,NA,NA,49
158120,471,115,37,0,DIME,Dipodomys,merriami,Heteromyid,7,2002-07-15,2002-07-16,1,NA,NA,49
158121,471,115,32,0,DIME,Dipodomys,merriami,Heteromyid,7,2002-07-15,2002-07-16,1,NA,NA,49
158122,471,112,15,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,1,NA,NA,49
158123,471,119,8,1,PEAM,Perognathus,amplus,Heteromyid,7,2002-07-15,2002-07-16,1,NA,NA,49
158124,471,112,11,1,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,1,NA,NA,49
158125,471,115,41,1,DIME,Dipodomys,merriami,Heteromyid,7,2002-07-15,2002-07-16,1,NA,NA,49
158126,471,112,6,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,1,NA,NA,49
158127,471,112,19,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,1,NA,NA,49
158128,471,112,13,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,1,NA,NA,49
158129,471,119,9,0,PEAM,Perognathus,amplus,Heteromyid,7,2002-07-15,2002-07-16,1,NA,NA,49
158130,471,115,38,0,DIME,Dipodomys,merriami,Heteromyid,7,2002-07-15,2002-07-16,1,NA,NA,49
158131,471,112,14,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,1,NA,NA,49
158132,471,112,15,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,1,NA,NA,49
158133,471,112,24,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,1,NA,NA,49
158134,471,112,9,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,1,NA,NA,49
158135,471,119,11,0,PEAM,Perognathus,amplus,Heteromyid,7,2002-07-15,2002-07-16,1,NA,NA,49
158136,471,112,17,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,1,NA,NA,49
158137,471,112,22,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,1,NA,NA,49
158138,471,112,14,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,1,NA,NA,49
158139,471,112,21,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,1,NA,NA,49
158140,471,115,34,0,DIME,Dipodomys,merriami,Heteromyid,7,2002-07-15,2002-07-16,1,NA,NA,49
158141,471,112,11,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,1,NA,NA,49
158142,471,112,13,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,1,NA,NA,49
158143,471,112,13,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,1,NA,NA,49
158144,471,112,16,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,1,NA,NA,49
158145,471,112,17,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,1,NA,NA,49
158146,471,112,20,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,1,NA,NA,49
158147,472,112,17,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158148,472,112,18,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158149,472,112,17,1,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158150,472,115,49,0,DIME,Dipodomys,merriami,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158151,472,112,22,1,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158152,472,115,40,0,DIME,Dipodomys,merriami,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158153,472,117,168,0,NEAL,Neotoma,albigula,Muridae,7,2002-07-15,2002-07-16,2,NA,NA,49
158154,472,112,22,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158155,472,115,38,0,DIME,Dipodomys,merriami,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158156,472,112,15,1,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158157,472,115,49,0,DIME,Dipodomys,merriami,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158158,472,112,23,1,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158159,472,112,19,1,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158160,472,115,35,0,DIME,Dipodomys,merriami,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158161,472,112,17,1,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158162,472,112,12,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158163,472,115,40,1,DIME,Dipodomys,merriami,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158164,472,112,21,1,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158165,472,112,13,1,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158166,472,112,19,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158167,472,112,18,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158168,472,115,36,0,DIME,Dipodomys,merriami,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158169,472,112,21,1,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158170,472,112,24,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158171,472,112,25,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158172,472,112,8,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158173,472,112,18,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158174,472,112,15,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158175,472,115,33,0,DIME,Dipodomys,merriami,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158176,472,112,NA,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158177,472,112,19,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158178,472,112,20,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158179,472,112,20,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158180,472,112,20,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158181,472,112,19,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158182,472,112,13,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158183,472,112,21,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158184,472,112,23,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158185,472,112,25,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158186,472,112,21,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158187,472,112,15,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158188,472,112,18,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158189,472,112,21,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158190,472,115,30,0,DIME,Dipodomys,merriami,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158191,472,112,11,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158192,472,112,24,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158193,472,112,19,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158194,472,112,19,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158195,472,112,18,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158196,472,112,15,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158197,472,112,21,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158198,472,112,18,0,CHPE,Chaetodipus,penicillatus,Heteromyid,7,2002-07-15,2002-07-16,2,NA,NA,49
158199,473,112,16,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2002-07-15,2002-07-16,1,NA,NA,49
158200,473,115,41,1,DIME,Dipodomys,merriami,Heteromyid,6,2002-07-15,2002-07-16,1,NA,NA,49
158201,473,112,9,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2002-07-15,2002-07-16,1,NA,NA,49
158202,473,115,30,1,DIME,Dipodomys,merriami,Heteromyid,6,2002-07-15,2002-07-16,1,NA,NA,49
158203,473,119,11,1,PEAM,Perognathus,amplus,Heteromyid,6,2002-07-15,2002-07-16,1,NA,NA,49
158204,473,115,40,1,DIME,Dipodomys,merriami,Heteromyid,6,2002-07-15,2002-07-16,1,NA,NA,49
158205,473,112,20,1,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2002-07-15,2002-07-16,1,NA,NA,49
158206,473,115,38,1,DIME,Dipodomys,merriami,Heteromyid,6,2002-07-15,2002-07-16,1,NA,NA,49
158207,473,115,35,0,DIME,Dipodomys,merriami,Heteromyid,6,2002-07-15,2002-07-16,1,NA,NA,49
158208,473,115,38,1,DIME,Dipodomys,merriami,Heteromyid,6,2002-07-15,2002-07-16,1,NA,NA,49
158209,473,115,46,1,DIME,Dipodomys,merriami,Heteromyid,6,2002-07-15,2002-07-16,1,NA,NA,49
158210,473,115,30,0,DIME,Dipodomys,merriami,Heteromyid,6,2002-07-15,2002-07-16,1,NA,NA,49
158211,473,115,40,1,DIME,Dipodomys,merriami,Heteromyid,6,2002-07-15,2002-07-16,1,NA,NA,49
158212,473,115,37,0,DIME,Dipodomys,merriami,Heteromyid,6,2002-07-15,2002-07-16,1,NA,NA,49
158213,473,117,145,0,NEAL,Neotoma,albigula,Muridae,6,2002-07-15,2002-07-16,1,NA,NA,49
158214,473,119,11,1,PEAM,Perognathus,amplus,Heteromyid,6,2002-07-15,2002-07-16,1,NA,NA,49
158215,473,118,27,0,ONTO,Onychomys,torridus,Muridae,6,2002-07-15,2002-07-16,1,NA,NA,49
158216,473,112,18,1,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2002-07-15,2002-07-16,1,NA,NA,49
158217,473,115,40,1,DIME,Dipodomys,merriami,Heteromyid,6,2002-07-15,2002-07-16,1,NA,NA,49
158218,473,119,12,1,PEAM,Perognathus,amplus,Heteromyid,6,2002-07-15,2002-07-16,1,NA,NA,49
158219,473,112,16,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2002-07-15,2002-07-16,1,NA,NA,49
158220,473,112,14,1,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2002-07-15,2002-07-16,1,NA,NA,49
158221,473,115,42,1,DIME,Dipodomys,merriami,Heteromyid,6,2002-07-15,2002-07-16,1,NA,NA,49
158222,473,115,36,0,DIME,Dipodomys,merriami,Heteromyid,6,2002-07-15,2002-07-16,1,NA,NA,49
158223,473,115,38,0,DIME,Dipodomys,merriami,Heteromyid,6,2002-07-15,2002-07-16,1,NA,NA,49
158224,473,112,17,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2002-07-15,2002-07-16,1,NA,NA,49
158225,473,119,11,0,PEAM,Perognathus,amplus,Heteromyid,6,2002-07-15,2002-07-16,1,NA,NA,49
158226,473,112,14,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2002-07-15,2002-07-16,1,NA,NA,49
158227,473,112,19,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2002-07-15,2002-07-16,1,NA,NA,49
158228,473,112,14,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2002-07-15,2002-07-16,1,NA,NA,49
158229,473,112,17,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2002-07-15,2002-07-16,1,NA,NA,49
158230,473,112,14,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2002-07-15,2002-07-16,1,NA,NA,49
158231,474,112,14,1,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158232,474,112,17,1,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158233,474,115,38,1,DIME,Dipodomys,merriami,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158234,474,115,40,1,DIME,Dipodomys,merriami,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158235,474,119,12,0,PEAM,Perognathus,amplus,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158236,474,115,44,0,DIME,Dipodomys,merriami,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158237,474,115,40,1,DIME,Dipodomys,merriami,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158238,474,112,16,1,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158239,474,112,20,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158240,474,112,10,1,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158241,474,112,19,1,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158242,474,112,20,1,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158243,474,112,19,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158244,474,112,14,1,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158245,474,112,21,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158246,474,115,38,1,DIME,Dipodomys,merriami,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158247,474,112,9,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158248,474,112,10,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158249,474,112,19,1,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158250,474,112,16,1,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158251,474,112,11,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158252,474,115,39,0,DIME,Dipodomys,merriami,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158253,474,115,34,0,DIME,Dipodomys,merriami,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158254,474,112,10,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158255,474,112,16,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158256,474,115,38,1,DIME,Dipodomys,merriami,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158257,474,112,18,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158258,474,112,10,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158259,474,115,43,1,DIME,Dipodomys,merriami,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158260,474,112,16,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158261,474,112,14,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158262,474,119,12,0,PEAM,Perognathus,amplus,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158263,474,119,12,0,PEAM,Perognathus,amplus,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158264,474,119,9,0,PEAM,Perognathus,amplus,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158265,474,112,16,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158266,474,112,17,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158267,474,112,16,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158268,474,112,15,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158269,474,112,20,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158270,474,112,21,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158271,474,112,23,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158272,474,115,35,0,DIME,Dipodomys,merriami,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158273,474,112,15,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158274,474,112,19,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2002-07-15,2002-07-16,2,NA,NA,49
158275,475,119,10,0,PEAM,Perognathus,amplus,Heteromyid,20,2002-07-17,2002-07-18,1,NA,NA,49
158276,475,119,11,0,PEAM,Perognathus,amplus,Heteromyid,20,2002-07-17,2002-07-18,1,NA,NA,49
158277,475,119,12,0,PEAM,Perognathus,amplus,Heteromyid,20,2002-07-17,2002-07-18,1,NA,NA,49
158278,475,110,28,0,CHBA,Chaetodipus,baileyi,Heteromyid,20,2002-07-17,2002-07-18,1,NA,NA,49
158279,475,110,32,0,CHBA,Chaetodipus,baileyi,Heteromyid,20,2002-07-17,2002-07-18,1,NA,NA,49
158280,475,112,14,0,CHPE,Chaetodipus,penicillatus,Heteromyid,20,2002-07-17,2002-07-18,1,NA,NA,49
158281,475,111,13,0,CHIN,Chaetodipus,intermedius,Heteromyid,20,2002-07-17,2002-07-18,1,NA,NA,49
158282,475,112,15,1,CHPE,Chaetodipus,penicillatus,Heteromyid,20,2002-07-17,2002-07-18,1,NA,NA,49
158283,475,112,11,1,CHPE,Chaetodipus,penicillatus,Heteromyid,20,2002-07-17,2002-07-18,1,NA,NA,49
158284,475,111,12,0,CHIN,Chaetodipus,intermedius,Heteromyid,20,2002-07-17,2002-07-18,1,NA,NA,49
158285,475,110,25,0,CHBA,Chaetodipus,baileyi,Heteromyid,20,2002-07-17,2002-07-18,1,NA,NA,49
158286,475,110,25,0,CHBA,Chaetodipus,baileyi,Heteromyid,20,2002-07-17,2002-07-18,1,NA,NA,49
158287,475,110,30,0,CHBA,Chaetodipus,baileyi,Heteromyid,20,2002-07-17,2002-07-18,1,NA,NA,49
158288,475,110,20,0,CHBA,Chaetodipus,baileyi,Heteromyid,20,2002-07-17,2002-07-18,1,NA,NA,49
158289,475,110,25,0,CHBA,Chaetodipus,baileyi,Heteromyid,20,2002-07-17,2002-07-18,1,NA,NA,49
158290,475,110,28,0,CHBA,Chaetodipus,baileyi,Heteromyid,20,2002-07-17,2002-07-18,1,NA,NA,49
158291,475,115,37,0,DIME,Dipodomys,merriami,Heteromyid,20,2002-07-17,2002-07-18,1,NA,NA,49
158292,475,119,10,0,PEAM,Perognathus,amplus,Heteromyid,20,2002-07-17,2002-07-18,1,NA,NA,49
158293,475,112,12,0,CHPE,Chaetodipus,penicillatus,Heteromyid,20,2002-07-17,2002-07-18,1,NA,NA,49
158294,475,110,24,0,CHBA,Chaetodipus,baileyi,Heteromyid,20,2002-07-17,2002-07-18,1,NA,NA,49
158295,475,110,39,0,CHBA,Chaetodipus,baileyi,Heteromyid,20,2002-07-17,2002-07-18,1,NA,NA,49
158296,476,115,36,1,DIME,Dipodomys,merriami,Heteromyid,20,2002-07-17,2002-07-18,2,NA,NA,49
158297,476,119,10,0,PEAM,Perognathus,amplus,Heteromyid,20,2002-07-17,2002-07-18,2,NA,NA,49
158298,476,110,29,0,CHBA,Chaetodipus,baileyi,Heteromyid,20,2002-07-17,2002-07-18,2,NA,NA,49
158299,476,110,22,1,CHBA,Chaetodipus,baileyi,Heteromyid,20,2002-07-17,2002-07-18,2,NA,NA,49
158300,476,110,25,0,CHBA,Chaetodipus,baileyi,Heteromyid,20,2002-07-17,2002-07-18,2,NA,NA,49
158301,476,110,24,1,CHBA,Chaetodipus,baileyi,Heteromyid,20,2002-07-17,2002-07-18,2,NA,NA,49
158302,476,110,21,0,CHBA,Chaetodipus,baileyi,Heteromyid,20,2002-07-17,2002-07-18,2,NA,NA,49
158303,476,110,27,0,CHBA,Chaetodipus,baileyi,Heteromyid,20,2002-07-17,2002-07-18,2,NA,NA,49
158304,476,110,28,1,CHBA,Chaetodipus,baileyi,Heteromyid,20,2002-07-17,2002-07-18,2,NA,NA,49
158305,476,110,29,0,CHBA,Chaetodipus,baileyi,Heteromyid,20,2002-07-17,2002-07-18,2,NA,NA,49
158306,476,119,10,1,PEAM,Perognathus,amplus,Heteromyid,20,2002-07-17,2002-07-18,2,NA,NA,49
158307,476,115,28,1,DIME,Dipodomys,merriami,Heteromyid,20,2002-07-17,2002-07-18,2,NA,NA,49
158308,476,115,36,0,DIME,Dipodomys,merriami,Heteromyid,20,2002-07-17,2002-07-18,2,NA,NA,49
158309,476,115,22,0,DIME,Dipodomys,merriami,Heteromyid,20,2002-07-17,2002-07-18,2,NA,NA,49
158310,476,110,26,1,CHBA,Chaetodipus,baileyi,Heteromyid,20,2002-07-17,2002-07-18,2,NA,NA,49
158311,476,110,23,0,CHBA,Chaetodipus,baileyi,Heteromyid,20,2002-07-17,2002-07-18,2,NA,NA,49
158312,476,115,45,1,DIME,Dipodomys,merriami,Heteromyid,20,2002-07-17,2002-07-18,2,NA,NA,49
158313,476,115,36,0,DIME,Dipodomys,merriami,Heteromyid,20,2002-07-17,2002-07-18,2,NA,NA,49
