year,month,period,treatment,species,abundance,ntraps,nplots,scientific_name,taxa,common_name,effort,abund_per_trapnight
2006,1,331,control,PF,0,490,10,Perognathus flavus,Rodent,Silky pocket mouse,49,0
2006,1,331,control,PH,0,490,10,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
2006,1,331,control,PI,0,490,10,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
2006,1,331,control,PL,0,490,10,Peromyscus leucopus,Rodent,White-footed mouse,49,0
2006,1,331,control,PM,1,490,10,Peromyscus maniculatus,Rodent,Deer Mouse,49,0.02040816326530612
2006,1,331,control,PP,3,490,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0.061224489795918366
2006,1,331,control,RF,0,490,10,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
2006,1,331,control,RM,1,490,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0.02040816326530612
2006,1,331,control,RO,0,490,10,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
2006,1,331,control,SF,0,490,10,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
2006,1,331,control,SH,0,490,10,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
2006,1,331,control,SO,0,490,10,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
2006,1,332,control,BA,0,490,10,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
2006,1,332,control,DM,14,490,10,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.2857142857142857
2006,1,332,control,DO,17,490,10,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.3469387755102041
2006,1,332,control,DS,0,490,10,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0
2006,1,332,control,NA,2,490,10,Neotoma albigula,Rodent,White-throated woodrat,49,0.04081632653061224
2006,1,332,control,OL,1,490,10,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0.02040816326530612
2006,1,332,control,OT,8,490,10,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0.16326530612244897
2006,1,332,control,PB,19,490,10,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0.3877551020408163
2006,1,332,control,PE,3,490,10,Peromyscus eremicus,Rodent,Cactus mouse,49,0.061224489795918366
2006,1,332,control,PF,0,490,10,Perognathus flavus,Rodent,Silky pocket mouse,49,0
2006,1,332,control,PH,0,490,10,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
2006,1,332,control,PI,0,490,10,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
2006,1,332,control,PL,0,490,10,Peromyscus leucopus,Rodent,White-footed mouse,49,0
2006,1,332,control,PM,1,490,10,Peromyscus maniculatus,Rodent,Deer Mouse,49,0.02040816326530612
2006,1,332,control,PP,5,490,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0.10204081632653061
2006,1,332,control,RF,0,490,10,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
2006,1,332,control,RM,2,490,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0.04081632653061224
2006,1,332,control,RO,0,490,10,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
2006,1,332,control,SF,0,490,10,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
2006,1,332,control,SH,0,490,10,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
2006,1,332,control,SO,0,490,10,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
2006,3,333,control,BA,0,490,10,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
2006,3,333,control,DM,21,490,10,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.42857142857142855
2006,3,333,control,DO,9,490,10,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.1836734693877551
2006,3,333,control,DS,0,490,10,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0
2006,3,333,control,NA,1,490,10,Neotoma albigula,Rodent,White-throated woodrat,49,0.02040816326530612
2006,3,333,control,OL,0,490,10,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0
2006,3,333,control,OT,3,490,10,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0.061224489795918366
2006,3,333,control,PB,15,490,10,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0.30612244897959184
2006,3,333,control,PE,4,490,10,Peromyscus eremicus,Rodent,Cactus mouse,49,0.08163265306122448
2006,3,333,control,PF,1,490,10,Perognathus flavus,Rodent,Silky pocket mouse,49,0.02040816326530612
2006,3,333,control,PH,0,490,10,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
2006,3,333,control,PI,0,490,10,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
2006,3,333,control,PL,0,490,10,Peromyscus leucopus,Rodent,White-footed mouse,49,0
2006,3,333,control,PM,0,490,10,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
2006,3,333,control,PP,7,490,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0.14285714285714285
2006,3,333,control,RF,0,490,10,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
2006,3,333,control,RM,0,490,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0
2006,3,333,control,RO,1,490,10,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0.02040816326530612
2006,3,333,control,SF,0,490,10,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
2006,3,333,control,SH,0,490,10,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
2006,3,333,control,SO,0,490,10,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
2006,3,334,control,BA,0,490,10,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
2006,3,334,control,DM,16,490,10,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.32653061224489793
2006,3,334,control,DO,9,490,10,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.1836734693877551
2006,3,334,control,DS,0,490,10,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0
2006,3,334,control,NA,0,490,10,Neotoma albigula,Rodent,White-throated woodrat,49,0
2006,3,334,control,OL,0,490,10,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0
2006,3,334,control,OT,6,490,10,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0.12244897959183673
2006,3,334,control,PB,16,490,10,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0.32653061224489793
2006,3,334,control,PE,3,490,10,Peromyscus eremicus,Rodent,Cactus mouse,49,0.061224489795918366
2006,3,334,control,PF,3,490,10,Perognathus flavus,Rodent,Silky pocket mouse,49,0.061224489795918366
2006,3,334,control,PH,0,490,10,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
2006,3,334,control,PI,1,490,10,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0.02040816326530612
2006,3,334,control,PL,0,490,10,Peromyscus leucopus,Rodent,White-footed mouse,49,0
2006,3,334,control,PM,0,490,10,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
2006,3,334,control,PP,18,490,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0.3673469387755102
2006,3,334,control,RF,0,490,10,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
2006,3,334,control,RM,0,490,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0
2006,3,334,control,RO,0,490,10,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
2006,3,334,control,SF,0,490,10,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
2006,3,334,control,SH,0,490,10,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
2006,3,334,control,SO,0,490,10,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
2006,4,335,control,BA,0,490,10,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
2006,4,335,control,DM,23,490,10,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.46938775510204084
2006,4,335,control,DO,12,490,10,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.24489795918367346
2006,4,335,control,DS,0,490,10,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0
2006,4,335,control,NA,0,490,10,Neotoma albigula,Rodent,White-throated woodrat,49,0
2006,4,335,control,OL,0,490,10,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0
2006,4,335,control,OT,3,490,10,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0.061224489795918366
2006,4,335,control,PB,12,490,10,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0.24489795918367346
2006,4,335,control,PE,0,490,10,Peromyscus eremicus,Rodent,Cactus mouse,49,0
2006,4,335,control,PF,1,490,10,Perognathus flavus,Rodent,Silky pocket mouse,49,0.02040816326530612
2006,4,335,control,PH,0,490,10,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
2006,4,335,control,PI,1,490,10,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0.02040816326530612
2006,4,335,control,PL,0,490,10,Peromyscus leucopus,Rodent,White-footed mouse,49,0
2006,4,335,control,PM,0,490,10,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
2006,4,335,control,PP,43,490,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0.8775510204081632
2006,4,335,control,RF,0,490,10,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
2006,4,335,control,RM,0,490,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0
2006,4,335,control,RO,0,490,10,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
2006,4,335,control,SF,0,490,10,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
2006,4,335,control,SH,0,490,10,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
2006,4,335,control,SO,0,490,10,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
2006,5,336,control,BA,0,490,10,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
2006,5,336,control,DM,19,490,10,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.3877551020408163
2006,5,336,control,DO,12,490,10,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.24489795918367346
2006,5,336,control,DS,0,490,10,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0
2006,5,336,control,NA,2,490,10,Neotoma albigula,Rodent,White-throated woodrat,49,0.04081632653061224
2006,5,336,control,OL,1,490,10,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0.02040816326530612
2006,5,336,control,OT,3,490,10,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0.061224489795918366
2006,5,336,control,PB,13,490,10,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0.2653061224489796
2006,5,336,control,PE,0,490,10,Peromyscus eremicus,Rodent,Cactus mouse,49,0
2006,5,336,control,PF,1,490,10,Perognathus flavus,Rodent,Silky pocket mouse,49,0.02040816326530612
2006,5,336,control,PH,0,490,10,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
2006,5,336,control,PI,0,490,10,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
2006,5,336,control,PL,0,490,10,Peromyscus leucopus,Rodent,White-footed mouse,49,0
2006,5,336,control,PM,1,490,10,Peromyscus maniculatus,Rodent,Deer Mouse,49,0.02040816326530612
2006,5,336,control,PP,37,490,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0.7551020408163265
2006,5,336,control,RF,0,490,10,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
2006,5,336,control,RM,0,490,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0
2006,5,336,control,RO,0,490,10,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
2006,5,336,control,SF,0,490,10,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
2006,5,336,control,SH,0,490,10,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
2006,5,336,control,SO,0,490,10,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
2006,7,338,control,BA,0,490,10,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
2006,7,338,control,DM,16,490,10,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.32653061224489793
2006,7,338,control,DO,8,490,10,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.16326530612244897
2006,7,338,control,DS,0,490,10,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0
2006,7,338,control,NA,0,490,10,Neotoma albigula,Rodent,White-throated woodrat,49,0
2006,7,338,control,OL,0,490,10,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0
2006,7,338,control,OT,1,490,10,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0.02040816326530612
2006,7,338,control,PB,21,490,10,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0.42857142857142855
2006,7,338,control,PE,0,490,10,Peromyscus eremicus,Rodent,Cactus mouse,49,0
2006,7,338,control,PF,1,490,10,Perognathus flavus,Rodent,Silky pocket mouse,49,0.02040816326530612
2006,7,338,control,PH,0,490,10,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
2006,7,338,control,PI,0,490,10,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
2006,7,338,control,PL,0,490,10,Peromyscus leucopus,Rodent,White-footed mouse,49,0
2006,7,338,control,PM,0,490,10,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
2006,7,338,control,PP,69,490,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,1.4081632653061225
2006,7,338,control,RF,0,490,10,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
2006,7,338,control,RM,0,490,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0
2006,7,338,control,RO,0,490,10,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
2006,7,338,control,SF,0,490,10,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
2006,7,338,control,SH,0,490,10,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
2006,7,338,control,SO,0,490,10,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
2006,9,340,control,BA,0,490,10,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
2006,9,340,control,DM,7,490,10,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.14285714285714285
2006,9,340,control,DO,2,490,10,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.04081632653061224
2006,9,340,control,DS,0,490,10,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0
2006,9,340,control,NA,0,490,10,Neotoma albigula,Rodent,White-throated woodrat,49,0
2006,9,340,control,OL,0,490,10,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0
2006,9,340,control,OT,0,490,10,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0
2006,9,340,control,PB,6,490,10,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0.12244897959183673
2006,9,340,control,PE,0,490,10,Peromyscus eremicus,Rodent,Cactus mouse,49,0
2006,9,340,control,PF,0,490,10,Perognathus flavus,Rodent,Silky pocket mouse,49,0
2006,9,340,control,PH,0,490,10,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
2006,9,340,control,PI,0,490,10,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
2006,9,340,control,PL,0,490,10,Peromyscus leucopus,Rodent,White-footed mouse,49,0
2006,9,340,control,PM,0,490,10,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
2006,9,340,control,PP,34,490,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0.6938775510204082
2006,9,340,control,RF,0,490,10,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
2006,9,340,control,RM,0,490,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0
2006,9,340,control,RO,0,490,10,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
2006,9,340,control,SF,0,490,10,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
2006,9,340,control,SH,0,490,10,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
2006,9,340,control,SO,0,490,10,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
2006,10,341,control,BA,0,490,10,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
2006,10,341,control,DM,17,490,10,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.3469387755102041
2006,10,341,control,DO,2,490,10,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.04081632653061224
2006,10,341,control,DS,0,490,10,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0
2006,10,341,control,NA,1,490,10,Neotoma albigula,Rodent,White-throated woodrat,49,0.02040816326530612
2006,10,341,control,OL,0,490,10,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0
2006,10,341,control,OT,1,490,10,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0.02040816326530612
2006,10,341,control,PB,17,490,10,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0.3469387755102041
2006,10,341,control,PE,0,490,10,Peromyscus eremicus,Rodent,Cactus mouse,49,0
2006,10,341,control,PF,0,490,10,Perognathus flavus,Rodent,Silky pocket mouse,49,0
2006,10,341,control,PH,0,490,10,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
2006,10,341,control,PI,0,490,10,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
2006,10,341,control,PL,0,490,10,Peromyscus leucopus,Rodent,White-footed mouse,49,0
2006,10,341,control,PM,0,490,10,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
2006,10,341,control,PP,51,490,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,1.0408163265306123
2006,10,341,control,RF,0,490,10,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
2006,10,341,control,RM,0,490,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0
2006,10,341,control,RO,0,490,10,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
2006,10,341,control,SF,0,490,10,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
2006,10,341,control,SH,0,490,10,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
2006,10,341,control,SO,0,490,10,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
2006,11,342,control,BA,0,490,10,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
2006,11,342,control,DM,16,490,10,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.32653061224489793
2006,11,342,control,DO,5,490,10,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.10204081632653061
2006,11,342,control,DS,0,490,10,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0
2006,11,342,control,NA,1,490,10,Neotoma albigula,Rodent,White-throated woodrat,49,0.02040816326530612
2006,11,342,control,OL,0,490,10,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0
2006,11,342,control,OT,5,490,10,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0.10204081632653061
2006,11,342,control,PB,24,490,10,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0.4897959183673469
2006,11,342,control,PE,1,490,10,Peromyscus eremicus,Rodent,Cactus mouse,49,0.02040816326530612
2006,11,342,control,PF,0,490,10,Perognathus flavus,Rodent,Silky pocket mouse,49,0
2006,11,342,control,PH,0,490,10,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
2006,11,342,control,PI,0,490,10,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
2006,11,342,control,PL,0,490,10,Peromyscus leucopus,Rodent,White-footed mouse,49,0
2006,11,342,control,PM,1,490,10,Peromyscus maniculatus,Rodent,Deer Mouse,49,0.02040816326530612
2006,11,342,control,PP,102,490,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,2.0816326530612246
2006,11,342,control,RF,0,490,10,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
2006,11,342,control,RM,0,490,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0
2006,11,342,control,RO,0,490,10,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
2006,11,342,control,SF,0,490,10,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
2006,11,342,control,SH,1,490,10,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0.02040816326530612
2006,11,342,control,SO,0,490,10,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
2006,12,343,control,BA,0,490,10,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
2006,12,343,control,DM,23,490,10,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.46938775510204084
2006,12,343,control,DO,6,490,10,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.12244897959183673
2006,12,343,control,DS,0,490,10,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0
2006,12,343,control,NA,1,490,10,Neotoma albigula,Rodent,White-throated woodrat,49,0.02040816326530612
2006,12,343,control,OL,0,490,10,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0
2006,12,343,control,OT,2,490,10,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0.04081632653061224
2006,12,343,control,PB,36,490,10,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0.7346938775510204
2006,12,343,control,PE,5,490,10,Peromyscus eremicus,Rodent,Cactus mouse,49,0.10204081632653061
2006,12,343,control,PF,0,490,10,Perognathus flavus,Rodent,Silky pocket mouse,49,0
2006,12,343,control,PH,0,490,10,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
2006,12,343,control,PI,0,490,10,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
2006,12,343,control,PL,0,490,10,Peromyscus leucopus,Rodent,White-footed mouse,49,0
2006,12,343,control,PM,0,490,10,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
2006,12,343,control,PP,72,490,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,1.469387755102041
2006,12,343,control,RF,0,490,10,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
2006,12,343,control,RM,0,490,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0
2006,12,343,control,RO,0,490,10,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
2006,12,343,control,SF,0,490,10,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
2006,12,343,control,SH,5,490,10,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0.10204081632653061
2006,12,343,control,SO,0,490,10,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
2007,2,345,control,BA,0,490,10,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
2007,2,345,control,DM,20,490,10,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.40816326530612246
2007,2,345,control,DO,14,490,10,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.2857142857142857
2007,2,345,control,DS,0,490,10,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0
2007,2,345,control,NA,3,490,10,Neotoma albigula,Rodent,White-throated woodrat,49,0.061224489795918366
2007,2,345,control,OL,0,490,10,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0
2007,2,345,control,OT,3,490,10,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0.061224489795918366
2007,2,345,control,PB,45,490,10,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0.9183673469387755
2007,2,345,control,PE,4,490,10,Peromyscus eremicus,Rodent,Cactus mouse,49,0.08163265306122448
2007,2,345,control,PF,0,490,10,Perognathus flavus,Rodent,Silky pocket mouse,49,0
2007,2,345,control,PH,0,490,10,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
2007,2,345,control,PI,0,490,10,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
2007,2,345,control,PL,0,490,10,Peromyscus leucopus,Rodent,White-footed mouse,49,0
2007,2,345,control,PM,0,490,10,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
2007,2,345,control,PP,45,490,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0.9183673469387755
2007,2,345,control,RF,0,490,10,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
2007,2,345,control,RM,1,490,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0.02040816326530612
2007,2,345,control,RO,0,490,10,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
2007,2,345,control,SF,0,490,10,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
2007,2,345,control,SH,12,490,10,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0.24489795918367346
2007,2,345,control,SO,0,490,10,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
2007,3,346,control,BA,0,490,10,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
2007,3,346,control,DM,16,490,10,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.32653061224489793
2007,3,346,control,DO,20,490,10,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.40816326530612246
2007,3,346,control,DS,0,490,10,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0
2007,3,346,control,NA,1,490,10,Neotoma albigula,Rodent,White-throated woodrat,49,0.02040816326530612
2007,3,346,control,OL,0,490,10,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0
2007,3,346,control,OT,7,490,10,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0.14285714285714285
2007,3,346,control,PB,38,490,10,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0.7755102040816326
2007,3,346,control,PE,4,490,10,Peromyscus eremicus,Rodent,Cactus mouse,49,0.08163265306122448
2007,3,346,control,PF,2,490,10,Perognathus flavus,Rodent,Silky pocket mouse,49,0.04081632653061224
2007,3,346,control,PH,0,490,10,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
2007,3,346,control,PI,0,490,10,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
2007,3,346,control,PL,0,490,10,Peromyscus leucopus,Rodent,White-footed mouse,49,0
2007,3,346,control,PM,0,490,10,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
2007,3,346,control,PP,85,490,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,1.7346938775510203
2007,3,346,control,RF,0,490,10,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
2007,3,346,control,RM,1,490,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0.02040816326530612
2007,3,346,control,RO,0,490,10,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
2007,3,346,control,SF,0,490,10,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
2007,3,346,control,SH,20,490,10,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0.40816326530612246
2007,3,346,control,SO,0,490,10,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
2007,4,347,control,BA,0,490,10,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
2007,4,347,control,DM,24,490,10,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.4897959183673469
2007,4,347,control,DO,12,490,10,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.24489795918367346
2007,4,347,control,DS,0,490,10,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0
